data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7875210,231,ETH6051,6051,22-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Ataye town,Ataye Town,10.3409,39.9564,2,Deutsche Welle,International,"On 22 March 2021, clashes continued between Oromo ethnic militias and Amhara special forces in Northern Amhara, with inconsistent reporting of specific locations [coded to Ataye town, North Shewa, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
8695625,231,ETH6056,6056,22-Mar-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Kelete Awelallo,Negash,13.8767,39.598,1,Undisclosed Source,Local partner-Other,"Around 22 March 2021 (week of), TPLF associated forces clashed with ENDF troops in Negash (Eastern, Tigray). No further information.",0,1639526079,ETH
8695626,231,ETH6053,6053,22-Mar-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,South Eastern Tigray,Hintalo,Hiwane,13.1007,39.4947,2,Undisclosed Source,Local partner-Other,"Around 22 March 2021 (week of), clashes reported between TPLF and ENDF forces in the Southern -eastern zone of Tigray (location estimated at Hiwane, South Eastern Tigray). No further information.",0,1639526079,ETH
8695627,231,ETH6055,6055,22-Mar-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Eastern Tigray,Kelete Awelallo,Negash,13.8767,39.598,2,Undisclosed Source,Local partner-Other,"Around 22 March 2021 (week of), TPLF associated forces clashed with ENDF troops near Negash (Eastern, Tigray). No further information.",0,1639526079,ETH
8695628,231,ETH6054,6054,22-Mar-21,2021,2,Battles,Armed clash,Military Forces of Ethiopia (2018-),,1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Maichew town,Maychew,12.7875,39.5422,2,Undisclosed Source,Local partner-Other,"Around 22 March 2021 (week of), clashes reported between TPLF and ENDF forces in the South Tigray (Southern, Tigray) [coded to Maychew]. No further information.",0,1639526079,ETH
7875212,231,ETH6050,6050,21-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Ataye town,Ataye Town,10.3409,39.9564,2,Deutsche Welle,International,"On 21 March 2021, clashes continued between Oromo ethnic militias and Amhara special forces in Northern Amhara, with inconsistent reporting of specific locations [coded to Ataye town, North Shewa, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
8696995,231,ETH6657,6657,21-Mar-21,2021,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),OLF: Oromo Liberation Front (Shane Splinter Faction),4,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Menze Mama Midir,Molale,10.1175,39.6588,2,BBC News,International,"On 21 March 2021, clashes began involving Oromo militias and suspected OLF-Shane forces against Amhara special forces in areas surrounding Molale (North Shewa, Amhara region). No further information could be verified.",0,1639585879,ETH
7875214,231,ETH6049,6049,20-Mar-21,2021,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Amhara Regional Special Forces,,1,Oromo Ethnic Militia (Ethiopia),,4,14,Eastern Africa,Ethiopia,Amhara,North Shewa,Ataye town,Ataye Town,10.3409,39.9564,2,Deutsche Welle,International,"On 20 March 2021, clashes continued between Oromo ethnic militias and Amhara special forces in Northern Amhara, with inconsistent reporting of specific locations [coded to Ataye town, North Shewa, Amhara]. Officials later confirmed 303 fatalities, 369 injuries, and 1,539 burned homes. Fatalities spread across 14 known events and locations.",24,1618857530,ETH
8695629,231,ETH6537,6537,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Chila,Adi Mendi,14.3762,38.494,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Mendi (Central Tigray, Tigray).",0,1639526079,ETH
8695630,231,ETH6538,6538,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Endafelasi,Adi Momena,13.9,38.9833,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Momena (Central Tigray, Tigray).",0,1639526079,ETH
8695631,231,ETH6568,6568,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Asgede,Semeret,14.151,38.0058,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Semeret (North Western, Tigray).",0,1639526079,ETH
8695632,231,ETH6575,6575,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tahtay Adiyabo,Tekeze river - Welkait,14.0918,37.5607,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred at a location along the Tekeze river (Western Tigray, Tigray). Event geo-located to central points along river by woreda.",0,1639526079,ETH
8695633,231,ETH6563,6563,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Endafelasi,May Kinetal,13.95,38.9833,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around May Kinetal (Central Tigray, Tigray).",0,1639526079,ETH
8695634,231,ETH6547,6547,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Emba Sieneti,Bet Nigus,13.9506,39.2264,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Bet Nigus (Central Tigray, Tigray).",0,1639526079,ETH
8695635,231,ETH6557,6557,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Central Tigray,Endafelasi,Golgolo,13.9666,39.0192,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Golgolo (Central Tigray, Tigray).",0,1639526079,ETH
8695637,231,ETH6564,6564,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Tsimbla,May Sewihi,14.0258,38.1605,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around May Sewihi (North Western, Tigray).",0,1639526079,ETH
8695638,231,ETH6565,6565,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Asgede,May Seye,14.1187,38.0962,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around May Seye (North Western, Tigray).",0,1639526079,ETH
8695639,231,ETH6570,6570,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Ofla,Shikwa,12.65,39.3167,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Shikwa (Southern Tigray, Tigray).",0,1639526079,ETH
8695640,231,ETH6540,6540,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Police Forces of Ethiopia (2018-) Amhara Regional Special Forces; Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,South Eastern Tigray,Samre,Adi Tsegibna,13.166,39.129,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Tsegibna (South Eastern, Tigray).",0,1639526079,ETH
8695641,231,ETH6541,6541,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,Southern Tigray,Ofla,Adi Washo,12.5295,39.4548,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Adi Washo (Southern Tigray, Tigray).",0,1639526079,ETH
8695642,231,ETH6571,6571,20-Mar-21,2021,3,Battles,Armed clash,Military Forces of Ethiopia (2018-),Military Forces of Eritrea (1993-),1,TPLF: Tigray People's Liberation Front,Tigray Ethnic Militia (Ethiopia),3,13,Eastern Africa,Ethiopia,Tigray,North Western Tigray,Laelay Adiabo,Stahayu,14.1993,38.0143,2,Undisclosed Source,Local partner-Other,"Around 20 March 2021 (month of), the occurrence of conflict across Tigray was ongoing from Nov 4 2020 and into 2021. The details of the exact events are not known, but active conflict locations were discerned via field interviews. ACLED recorded the dates of the ongoing early conflict to represent the ongoing violence. All locations affected by violence are repeated for Mar 10 and Mar 20. These are estimates of the ongoing and repeated clashes between the ENDF/EDF and the Tigrayan forces, represented by TPLF/TDF. Event reportedly occurred in or around Stahayu (North Western, Tigray).",0,1639526079,ETH
